Model,Step,Method,Bin_ID,Feature_Value
30M,12500,Frequency,7,1.128343939781189
30M,12500,Frequency,8,1.096393346786499
30M,12500,Frequency,9,1.0587514638900757
30M,12500,Frequency,10,1.0304898023605347
30M,12500,Frequency,11,1.0035988092422485
30M,12500,Frequency,12,0.9687017798423767
30M,12500,Frequency,13,0.9439746141433716
30M,12500,Frequency,14,0.911272406578064
30M,12500,Frequency,15,0.9029381275177002
30M,12500,Frequency,16,0.8783813118934631
30M,12500,Frequency,17,0.8527530431747437
30M,12500,Frequency,18,0.8228697180747986
30M,12500,Frequency,19,0.8156114816665649
30M,12500,Frequency,20,0.7966447472572327
30M,12500,Frequency,21,0.7697218060493469
30M,12500,Frequency,22,0.7660061717033386
30M,12500,Frequency,23,0.744088888168335
30M,12500,Frequency,24,0.7245650291442871
30M,12500,Frequency,25,0.708796501159668
30M,12500,Frequency,26,0.6938178539276123
30M,12500,Frequency,27,0.678826093673706
30M,12500,Frequency,28,0.6631617546081543
30M,12500,Frequency,29,0.6468979120254517
30M,12500,Frequency,30,0.6301890015602112
30M,12500,Frequency,31,0.6105222105979919
30M,12500,Frequency,32,0.5994564294815063
30M,12500,Frequency,33,0.573848307132721
30M,12500,Frequency,34,0.5586494207382202
30M,12500,Frequency,35,0.5371705889701843
30M,12500,Frequency,36,0.5184372663497925
30M,12500,Frequency,37,0.49069204926490784
30M,12500,Frequency,38,0.47200822830200195
30M,12500,Frequency,39,0.4478900134563446
30M,12500,Frequency,40,0.43157830834388733
30M,12500,Frequency,41,0.4157405197620392
30M,12500,Frequency,42,0.40580126643180847
30M,12500,Frequency,43,0.3989093601703644
30M,12500,Frequency,44,0.39591556787490845
30M,12500,Random,0,0.8118974566459656
30M,12500,Random,1,0.8087416887283325
30M,12500,Random,2,0.816215455532074
30M,12500,Random,3,0.8021886348724365
30M,12500,Random,4,0.829303503036499
30M,12500,Random,5,0.8031191825866699
30M,12500,Random,6,0.7817335724830627
30M,12500,Random,7,0.8135257959365845
30M,12500,Random,8,0.8055084943771362
30M,12500,Random,9,0.8049538731575012
30M,12500,Random,10,0.8093544840812683
30M,12500,Random,11,0.8082875609397888
30M,12500,Random,12,0.821194589138031
30M,12500,Random,13,0.8187984228134155
30M,12500,Random,14,0.8067176342010498
30M,12500,Random,15,0.8127379417419434
30M,12500,Random,16,0.7917386889457703
30M,12500,Random,17,0.8036402463912964
30M,12500,Random,18,0.8027413487434387
30M,12500,Random,19,0.8149783611297607
30M,12500,Random,20,0.7986658811569214
30M,12500,Random,21,0.8251628279685974
30M,12500,Random,22,0.7989915013313293
30M,12500,Random,23,0.7927690148353577
30M,12500,Random,24,0.8090398907661438
30M,12500,Random,25,0.808033287525177
30M,12500,Random,26,0.8121342658996582
30M,12500,Random,27,0.812564492225647
30M,12500,Random,28,0.8051224946975708
30M,12500,Random,29,0.8249887824058533
30M,12500,Random,30,0.8074721693992615
30M,12500,Random,31,0.7999551892280579
30M,12500,Random,32,0.8009377717971802
30M,12500,Random,33,0.8193581104278564
30M,12500,Random,34,0.8253284096717834
30M,12500,Random,35,0.8053285479545593
30M,12500,Random,36,0.8124503493309021
30M,12500,Random,37,0.8125219941139221
30M,12500,Random,38,0.8068713545799255
30M,12500,Random,39,0.8240331411361694
30M,12500,Random,40,0.8131572008132935
30M,12500,Random,41,0.8048455715179443
30M,12500,Random,42,0.819534957408905
30M,12500,Random,43,0.7939870357513428
30M,12500,Random,44,0.8241061568260193
30M,13000,Global,-1,186.93826293945312
30M,13000,Frequency,0,1.4409831762313843
30M,13000,Frequency,1,1.3937442302703857
30M,13000,Frequency,2,1.3556203842163086
30M,13000,Frequency,3,1.3095684051513672
30M,13000,Frequency,4,1.257630467414856
30M,13000,Frequency,5,1.225858449935913
30M,13000,Frequency,6,1.1831049919128418
30M,13000,Frequency,7,1.1480754613876343
30M,13000,Frequency,8,1.115470051765442
30M,13000,Frequency,9,1.0765376091003418
30M,13000,Frequency,10,1.0488572120666504
30M,13000,Frequency,11,1.020512580871582
30M,13000,Frequency,12,0.9845675230026245
30M,13000,Frequency,13,0.9594643115997314
30M,13000,Frequency,14,0.9262276291847229
30M,13000,Frequency,15,0.9173456430435181
30M,13000,Frequency,16,0.8922797441482544
30M,13000,Frequency,17,0.8672634363174438
30M,13000,Frequency,18,0.8359166383743286
30M,13000,Frequency,19,0.827915370464325
30M,13000,Frequency,20,0.808545708656311
30M,13000,Frequency,21,0.781280517578125
30M,13000,Frequency,22,0.7768962979316711
30M,13000,Frequency,23,0.7549203038215637
30M,13000,Frequency,24,0.734248161315918
30M,13000,Frequency,25,0.7192626595497131
30M,13000,Frequency,26,0.7031535506248474
30M,13000,Frequency,27,0.6880008578300476
30M,13000,Frequency,28,0.6717690825462341
30M,13000,Frequency,29,0.6552005410194397
30M,13000,Frequency,30,0.6385016441345215
30M,13000,Frequency,31,0.6177396774291992
30M,13000,Frequency,32,0.6062009334564209
30M,13000,Frequency,33,0.5800803899765015
30M,13000,Frequency,34,0.5643552541732788
30M,13000,Frequency,35,0.5419238209724426
30M,13000,Frequency,36,0.5231720209121704
30M,13000,Frequency,37,0.4941146969795227
30M,13000,Frequency,38,0.4750864803791046
30M,13000,Frequency,39,0.45006516575813293
30M,13000,Frequency,40,0.4330355226993561
30M,13000,Frequency,41,0.41657817363739014
30M,13000,Frequency,42,0.40618228912353516
30M,13000,Frequency,43,0.3991435766220093
30M,13000,Frequency,44,0.396194189786911
30M,13000,Random,0,0.8236523270606995
30M,13000,Random,1,0.8213095664978027
30M,13000,Random,2,0.8282045125961304
30M,13000,Random,3,0.8129106163978577
30M,13000,Random,4,0.8417865037918091
30M,13000,Random,5,0.8146770596504211
30M,13000,Random,6,0.7926082015037537
30M,13000,Random,7,0.8260197639465332
30M,13000,Random,8,0.8170740008354187
30M,13000,Random,9,0.8165073394775391
30M,13000,Random,10,0.8208553194999695
30M,13000,Random,11,0.8197710514068604
30M,13000,Random,12,0.8330370187759399
30M,13000,Random,13,0.8305308222770691
30M,13000,Random,14,0.8183575868606567
30M,13000,Random,15,0.8239278793334961
30M,13000,Random,16,0.8027595281600952
30M,13000,Random,17,0.8149380683898926
30M,13000,Random,18,0.814586341381073
30M,13000,Random,19,0.8270447850227356
30M,13000,Random,20,0.8101440072059631
30M,13000,Random,21,0.8368438482284546
30M,13000,Random,22,0.8106715679168701
30M,13000,Random,23,0.8041049838066101
30M,13000,Random,24,0.8208995461463928
30M,13000,Random,25,0.8199187517166138
30M,13000,Random,26,0.8243023753166199
30M,13000,Random,27,0.8245059847831726
30M,13000,Random,28,0.8175365924835205
30M,13000,Random,29,0.8367124199867249
30M,13000,Random,30,0.8191303014755249
30M,13000,Random,31,0.8113546371459961
30M,13000,Random,32,0.8122617602348328
30M,13000,Random,33,0.8310962915420532
30M,13000,Random,34,0.8372673392295837
30M,13000,Random,35,0.8173698782920837
30M,13000,Random,36,0.8243918418884277
30M,13000,Random,37,0.8244074583053589
30M,13000,Random,38,0.8189775347709656
30M,13000,Random,39,0.8366984724998474
30M,13000,Random,40,0.8249057531356812
30M,13000,Random,41,0.8162930011749268
30M,13000,Random,42,0.8312835097312927
30M,13000,Random,43,0.8054141998291016
30M,13000,Random,44,0.8353504538536072
30M,13500,Global,-1,189.6744384765625
30M,13500,Frequency,0,1.4635603427886963
30M,13500,Frequency,1,1.4165757894515991
30M,13500,Frequency,2,1.3782989978790283
30M,13500,Frequency,3,1.3310825824737549
30M,13500,Frequency,4,1.2788593769073486
30M,13500,Frequency,5,1.2461233139038086
30M,13500,Frequency,6,1.2022658586502075
30M,13500,Frequency,7,1.1673671007156372
30M,13500,Frequency,8,1.1343339681625366
30M,13500,Frequency,9,1.0955394506454468
30M,13500,Frequency,10,1.0657060146331787
30M,13500,Frequency,11,1.0371935367584229
30M,13500,Frequency,12,1.0007244348526
30M,13500,Frequency,13,0.9740810990333557
30M,13500,Frequency,14,0.9403698444366455
30M,13500,Frequency,15,0.9317924976348877
30M,13500,Frequency,16,0.9059762358665466
30M,13500,Frequency,17,0.8808767795562744
30M,13500,Frequency,18,0.8493483066558838
30M,13500,Frequency,19,0.840601921081543
30M,13500,Frequency,20,0.8212103843688965
30M,13500,Frequency,21,0.7929890155792236
30M,13500,Frequency,22,0.7884373664855957
30M,13500,Frequency,23,0.7649549841880798
30M,13500,Frequency,24,0.7447121739387512
30M,13500,Frequency,25,0.7289854884147644
30M,13500,Frequency,26,0.7125495076179504
30M,13500,Frequency,27,0.697033166885376
30M,13500,Frequency,28,0.6807675361633301
30M,13500,Frequency,29,0.6639503836631775
30M,13500,Frequency,30,0.6468440890312195
30M,13500,Frequency,31,0.6255857944488525
30M,13500,Frequency,32,0.6136271953582764
30M,13500,Frequency,33,0.5866009593009949
30M,13500,Frequency,34,0.5703111290931702
30M,13500,Frequency,35,0.5473808646202087
30M,13500,Frequency,36,0.5280249714851379
30M,13500,Frequency,37,0.4982411563396454
30M,13500,Frequency,38,0.47853347659111023
30M,13500,Frequency,39,0.45275360345840454
30M,13500,Frequency,40,0.43460553884506226
30M,13500,Frequency,41,0.41761794686317444
30M,13500,Frequency,42,0.4066608250141144
30M,13500,Frequency,43,0.39937686920166016
30M,13500,Frequency,44,0.39633509516716003
30M,13500,Random,0,0.8355522751808167
30M,13500,Random,1,0.8320120573043823
30M,13500,Random,2,0.8406484127044678
30M,13500,Random,3,0.8246774673461914
30M,13500,Random,4,0.8535369038581848
30M,13500,Random,5,0.8261281251907349
30M,13500,Random,6,0.8037972450256348
30M,13500,Random,7,0.8375452160835266
30M,13500,Random,8,0.8285961151123047
30M,13500,Random,9,0.8279491066932678
30M,13500,Random,10,0.8323642611503601
30M,13500,Random,11,0.8315413594245911
30M,13500,Random,12,0.8445688486099243
30M,13500,Random,13,0.8429774045944214
30M,13500,Random,14,0.8301830887794495
30M,13500,Random,15,0.8359429240226746
30M,13500,Random,16,0.8148658275604248
30M,13500,Random,17,0.8266876339912415
30M,13500,Random,18,0.8258084654808044
30M,13500,Random,19,0.8382635712623596
30M,13500,Random,20,0.8210988640785217
30M,13500,Random,21,0.8489818572998047
30M,13500,Random,22,0.8220850825309753
30M,13500,Random,23,0.8158054351806641
30M,13500,Random,24,0.8329530954360962
30M,13500,Random,25,0.8319576978683472
30M,13500,Random,26,0.8361427187919617
30M,13500,Random,27,0.8360621929168701
30M,13500,Random,28,0.8295789361000061
30M,13500,Random,29,0.8485852479934692
30M,13500,Random,30,0.8304049968719482
30M,13500,Random,31,0.8232319951057434
30M,13500,Random,32,0.8233363628387451
30M,13500,Random,33,0.8428371548652649
30M,13500,Random,34,0.8494361042976379
30M,13500,Random,35,0.8283488154411316
30M,13500,Random,36,0.8357272744178772
30M,13500,Random,37,0.8358493447303772
30M,13500,Random,38,0.8303706049919128
30M,13500,Random,39,0.8486707806587219
30M,13500,Random,40,0.8362500667572021
30M,13500,Random,41,0.8278154730796814
30M,13500,Random,42,0.8438198566436768
30M,13500,Random,43,0.8168655633926392
30M,13500,Random,44,0.848425030708313
30M,14000,Global,-1,192.3656463623047
30M,14000,Frequency,0,1.485407829284668
30M,14000,Frequency,1,1.4387645721435547
30M,14000,Frequency,2,1.4005721807479858
30M,14000,Frequency,3,1.3521220684051514
30M,14000,Frequency,4,1.29952871799469
30M,14000,Frequency,5,1.266534447669983
30M,14000,Frequency,6,1.2219927310943604
30M,14000,Frequency,7,1.1872236728668213
30M,14000,Frequency,8,1.1518234014511108
30M,14000,Frequency,9,1.1133960485458374
30M,14000,Frequency,10,1.082439661026001
30M,14000,Frequency,11,1.0533850193023682
30M,14000,Frequency,12,1.0164592266082764
30M,14000,Frequency,13,0.9894559979438782
30M,14000,Frequency,14,0.955213725566864
30M,14000,Frequency,15,0.9462477564811707
30M,14000,Frequency,16,0.9198840260505676
30M,14000,Frequency,17,0.8939178586006165
30M,14000,Frequency,18,0.8621066212654114
30M,14000,Frequency,19,0.852727472782135
30M,14000,Frequency,20,0.8328034281730652
30M,14000,Frequency,21,0.804338276386261
30M,14000,Frequency,22,0.8003442883491516
30M,14000,Frequency,23,0.7759623527526855
30M,14000,Frequency,24,0.7545220255851746
30M,14000,Frequency,25,0.7391467094421387
30M,14000,Frequency,26,0.7213161587715149
30M,14000,Frequency,27,0.7052571773529053
30M,14000,Frequency,28,0.6893437504768372
30M,14000,Frequency,29,0.6716948747634888
30M,14000,Frequency,30,0.655082106590271
30M,14000,Frequency,31,0.6326329708099365
30M,14000,Frequency,32,0.6206896901130676
30M,14000,Frequency,33,0.5929691791534424
30M,14000,Frequency,34,0.5761919617652893
30M,14000,Frequency,35,0.5524898171424866
30M,14000,Frequency,36,0.5326148867607117
30M,14000,Frequency,37,0.5018965601921082
30M,14000,Frequency,38,0.48154306411743164
30M,14000,Frequency,39,0.4551945924758911
30M,14000,Frequency,40,0.43619394302368164
30M,14000,Frequency,41,0.4184510409832001
30M,14000,Frequency,42,0.4072825014591217
30M,14000,Frequency,43,0.3996518850326538
30M,14000,Frequency,44,0.39637652039527893
30M,14000,Random,0,0.8468981385231018
30M,14000,Random,1,0.8433412909507751
30M,14000,Random,2,0.8519645929336548
30M,14000,Random,3,0.835479736328125
30M,14000,Random,4,0.8653874397277832
30M,14000,Random,5,0.8373920917510986
30M,14000,Random,6,0.8139764666557312
30M,14000,Random,7,0.8493809103965759
30M,14000,Random,8,0.8401992917060852
30M,14000,Random,9,0.8391971588134766
30M,14000,Random,10,0.8438571691513062
30M,14000,Random,11,0.8437355160713196
30M,14000,Random,12,0.856513500213623
30M,14000,Random,13,0.8550752401351929
30M,14000,Random,14,0.8412585258483887
30M,14000,Random,15,0.8469757437705994
30M,14000,Random,16,0.8258445262908936
30M,14000,Random,17,0.8383313417434692
30M,14000,Random,18,0.8375385403633118
30M,14000,Random,19,0.8493297696113586
30M,14000,Random,20,0.8324161171913147
30M,14000,Random,21,0.86072838306427
30M,14000,Random,22,0.8332554697990417
30M,14000,Random,23,0.8266077637672424
30M,14000,Random,24,0.8437954187393188
30M,14000,Random,25,0.843837559223175
30M,14000,Random,26,0.8477625250816345
30M,14000,Random,27,0.8473272323608398
30M,14000,Random,28,0.841050386428833
30M,14000,Random,29,0.8604066371917725
30M,14000,Random,30,0.8416712880134583
30M,14000,Random,31,0.8347651362419128
30M,14000,Random,32,0.8343393802642822
30M,14000,Random,33,0.8540743589401245
30M,14000,Random,34,0.8614672422409058
30M,14000,Random,35,0.8396012187004089
30M,14000,Random,36,0.8472747206687927
30M,14000,Random,37,0.8471850156784058
30M,14000,Random,38,0.8414178490638733
30M,14000,Random,39,0.8608456254005432
30M,14000,Random,40,0.8474858999252319
30M,14000,Random,41,0.839172899723053
30M,14000,Random,42,0.8554120659828186
30M,14000,Random,43,0.8276210427284241
30M,14000,Random,44,0.8607068061828613
30M,14500,Global,-1,195.048828125
30M,14500,Frequency,0,1.5068308115005493
30M,14500,Frequency,1,1.4612395763397217
30M,14500,Frequency,2,1.4223313331604004
30M,14500,Frequency,3,1.3729538917541504
30M,14500,Frequency,4,1.320451021194458
30M,14500,Frequency,5,1.2870080471038818
30M,14500,Frequency,6,1.2416802644729614
30M,14500,Frequency,7,1.2056267261505127
30M,14500,Frequency,8,1.1688203811645508
30M,14500,Frequency,9,1.130946159362793
30M,14500,Frequency,10,1.100185751914978
30M,14500,Frequency,11,1.069729208946228
30M,14500,Frequency,12,1.032295823097229
30M,14500,Frequency,13,1.0040820837020874
30M,14500,Frequency,14,0.9694350361824036
30M,14500,Frequency,15,0.9602702260017395
30M,14500,Frequency,16,0.9334786534309387
30M,14500,Frequency,17,0.9075466394424438
30M,14500,Frequency,18,0.8747978806495667
30M,14500,Frequency,19,0.8655968308448792
30M,14500,Frequency,20,0.8445009589195251
30M,14500,Frequency,21,0.8152115345001221
30M,14500,Frequency,22,0.8113177418708801
30M,14500,Frequency,23,0.7865179181098938
30M,14500,Frequency,24,0.7645708322525024
30M,14500,Frequency,25,0.748782753944397
30M,14500,Frequency,26,0.7310788035392761
30M,14500,Frequency,27,0.7140192985534668
30M,14500,Frequency,28,0.6981232762336731
30M,14500,Frequency,29,0.6798399686813354
30M,14500,Frequency,30,0.6628187298774719
30M,14500,Frequency,31,0.6399363279342651
30M,14500,Frequency,32,0.6276209354400635
30M,14500,Frequency,33,0.5990939140319824
30M,14500,Frequency,34,0.5822336077690125
30M,14500,Frequency,35,0.5575670003890991
30M,14500,Frequency,36,0.5375151634216309
30M,14500,Frequency,37,0.5058072805404663
30M,14500,Frequency,38,0.4846161901950836
30M,14500,Frequency,39,0.4572540521621704
30M,14500,Frequency,40,0.4377574622631073
30M,14500,Frequency,41,0.4195101857185364
30M,14500,Frequency,42,0.4078868627548218
30M,14500,Frequency,43,0.39991334080696106
30M,14500,Frequency,44,0.3966110348701477
30M,14500,Random,0,0.8585793375968933
30M,14500,Random,1,0.8553090691566467
30M,14500,Random,2,0.8636089563369751
30M,14500,Random,3,0.8467064499855042
30M,14500,Random,4,0.8771750926971436
30M,14500,Random,5,0.8483641743659973
30M,14500,Random,6,0.8247925043106079
30M,14500,Random,7,0.8606645464897156
30M,14500,Random,8,0.8515080809593201
30M,14500,Random,9,0.850214421749115
30M,14500,Random,10,0.8546457886695862
30M,14500,Random,11,0.8551651239395142
30M,14500,Random,12,0.8681919574737549
30M,14500,Random,13,0.8667477965354919
30M,14500,Random,14,0.8524059653282166
30M,14500,Random,15,0.858171284198761
30M,14500,Random,16,0.8364976048469543
30M,14500,Random,17,0.8495694398880005
30M,14500,Random,18,0.8484732508659363
30M,14500,Random,19,0.8608226776123047
30M,14500,Random,20,0.8431203961372375
30M,14500,Random,21,0.8731510639190674
30M,14500,Random,22,0.8443647623062134
30M,14500,Random,23,0.8374802470207214
30M,14500,Random,24,0.8550233244895935
30M,14500,Random,25,0.8551889061927795
30M,14500,Random,26,0.8590441942214966
30M,14500,Random,27,0.8588674068450928
30M,14500,Random,28,0.851948618888855
30M,14500,Random,29,0.872547447681427
30M,14500,Random,30,0.8530875444412231
30M,14500,Random,31,0.8461315035820007
30M,14500,Random,32,0.8450331687927246
30M,14500,Random,33,0.866055965423584
30M,14500,Random,34,0.872635543346405
30M,14500,Random,35,0.8511564135551453
30M,14500,Random,36,0.8591665029525757
30M,14500,Random,37,0.8585301637649536
30M,14500,Random,38,0.8523759841918945
30M,14500,Random,39,0.8726227879524231
30M,14500,Random,40,0.8589686155319214
30M,14500,Random,41,0.8498532772064209
30M,14500,Random,42,0.8674781918525696
30M,14500,Random,43,0.839074969291687
30M,14500,Random,44,0.871632993221283
30M,15000,Global,-1,197.69699096679688
30M,15000,Frequency,0,1.5265430212020874
30M,15000,Frequency,1,1.483711838722229
30M,15000,Frequency,2,1.4447777271270752
30M,15000,Frequency,3,1.3934094905853271
30M,15000,Frequency,4,1.3404924869537354
30M,15000,Frequency,5,1.306706190109253
30M,15000,Frequency,6,1.2608168125152588
30M,15000,Frequency,7,1.2245595455169678
30M,15000,Frequency,8,1.1869099140167236
30M,15000,Frequency,9,1.1486480236053467
30M,15000,Frequency,10,1.1167986392974854
30M,15000,Frequency,11,1.085618019104004
30M,15000,Frequency,12,1.0477732419967651
30M,15000,Frequency,13,1.0189152956008911
30M,15000,Frequency,14,0.983203649520874
30M,15000,Frequency,15,0.9745477437973022
30M,15000,Frequency,16,0.9474439024925232
30M,15000,Frequency,17,0.9205620288848877
30M,15000,Frequency,18,0.8871890306472778
30M,15000,Frequency,19,0.8773421049118042
30M,15000,Frequency,20,0.8562690615653992
30M,15000,Frequency,21,0.8264407515525818
30M,15000,Frequency,22,0.8224169015884399
30M,15000,Frequency,23,0.7968069314956665
30M,15000,Frequency,24,0.7745071053504944
30M,15000,Frequency,25,0.7585911750793457
30M,15000,Frequency,26,0.7401830554008484
30M,15000,Frequency,27,0.722620964050293
30M,15000,Frequency,28,0.7070278525352478
30M,15000,Frequency,29,0.6877977252006531
30M,15000,Frequency,30,0.6705014109611511
30M,15000,Frequency,31,0.6469454169273376
30M,15000,Frequency,32,0.6344050765037537
30M,15000,Frequency,33,0.6053569316864014
30M,15000,Frequency,34,0.5886154770851135
30M,15000,Frequency,35,0.5628219842910767
30M,15000,Frequency,36,0.5419504046440125
30M,15000,Frequency,37,0.5097361207008362
30M,15000,Frequency,38,0.4879029393196106
30M,15000,Frequency,39,0.4600631296634674
30M,15000,Frequency,40,0.4395194947719574
30M,15000,Frequency,41,0.4207284152507782
30M,15000,Frequency,42,0.40856632590293884
30M,15000,Frequency,43,0.40021345019340515
30M,15000,Frequency,44,0.39687380194664
30M,15000,Random,0,0.8698389530181885
30M,15000,Random,1,0.8665223121643066
30M,15000,Random,2,0.8750452399253845
30M,15000,Random,3,0.857984185218811
30M,15000,Random,4,0.8889990448951721
30M,15000,Random,5,0.859376847743988
30M,15000,Random,6,0.8355637788772583
30M,15000,Random,7,0.8720844984054565
30M,15000,Random,8,0.863484799861908
30M,15000,Random,9,0.8618720769882202
30M,15000,Random,10,0.8660104870796204
30M,15000,Random,11,0.8664649128913879
30M,15000,Random,12,0.8792691230773926
30M,15000,Random,13,0.8787223100662231
30M,15000,Random,14,0.862960159778595
30M,15000,Random,15,0.8694167733192444
30M,15000,Random,16,0.8479443788528442
30M,15000,Random,17,0.8604190349578857
30M,15000,Random,18,0.8595563769340515
30M,15000,Random,19,0.8722100257873535
30M,15000,Random,20,0.8541485071182251
30M,15000,Random,21,0.8845537900924683
30M,15000,Random,22,0.8552595376968384
30M,15000,Random,23,0.8488187789916992
30M,15000,Random,24,0.8665009140968323
30M,15000,Random,25,0.8663758635520935
30M,15000,Random,26,0.8706409335136414
30M,15000,Random,27,0.8699700236320496
30M,15000,Random,28,0.8630554676055908
30M,15000,Random,29,0.8838931322097778
30M,15000,Random,30,0.8640562891960144
30M,15000,Random,31,0.8570836782455444
30M,15000,Random,32,0.8558829426765442
30M,15000,Random,33,0.8770626187324524
30M,15000,Random,34,0.8839917182922363
30M,15000,Random,35,0.8621875643730164
30M,15000,Random,36,0.8700512051582336
30M,15000,Random,37,0.8697864413261414
30M,15000,Random,38,0.8640410900115967
30M,15000,Random,39,0.8845819234848022
30M,15000,Random,40,0.870083749294281
30M,15000,Random,41,0.8612909317016602
30M,15000,Random,42,0.8781596422195435
30M,15000,Random,43,0.8498001098632812
30M,15000,Random,44,0.882554292678833
30M,15500,Global,-1,200.3129425048828
30M,15500,Frequency,0,1.546639084815979
30M,15500,Frequency,1,1.5052003860473633
30M,15500,Frequency,2,1.465781569480896
30M,15500,Frequency,3,1.414404273033142
30M,15500,Frequency,4,1.3607538938522339
30M,15500,Frequency,5,1.3265823125839233
30M,15500,Frequency,6,1.2788019180297852
30M,15500,Frequency,7,1.2434611320495605
30M,15500,Frequency,8,1.2039332389831543
30M,15500,Frequency,9,1.1654683351516724
30M,15500,Frequency,10,1.133718490600586
30M,15500,Frequency,11,1.1007965803146362
30M,15500,Frequency,12,1.0636802911758423
30M,15500,Frequency,13,1.0336884260177612
30M,15500,Frequency,14,0.9974991083145142
30M,15500,Frequency,15,0.9881494641304016
30M,15500,Frequency,16,0.9613011479377747
30M,15500,Frequency,17,0.933244526386261
30M,15500,Frequency,18,0.8990147709846497
30M,15500,Frequency,19,0.8898122906684875
30M,15500,Frequency,20,0.8679428696632385
30M,15500,Frequency,21,0.8372556567192078
30M,15500,Frequency,22,0.8325093388557434
30M,15500,Frequency,23,0.8071335554122925
30M,15500,Frequency,24,0.7845964431762695
30M,15500,Frequency,25,0.7682349681854248
30M,15500,Frequency,26,0.7497044801712036
30M,15500,Frequency,27,0.7318122386932373
30M,15500,Frequency,28,0.7154067754745483
30M,15500,Frequency,29,0.6956106424331665
30M,15500,Frequency,30,0.6782225370407104
30M,15500,Frequency,31,0.6541621088981628
30M,15500,Frequency,32,0.6414539813995361
30M,15500,Frequency,33,0.6114214658737183
30M,15500,Frequency,34,0.5943806171417236
30M,15500,Frequency,35,0.5681003928184509
30M,15500,Frequency,36,0.546431303024292
30M,15500,Frequency,37,0.5136556029319763
30M,15500,Frequency,38,0.49106183648109436
30M,15500,Frequency,39,0.4626361131668091
30M,15500,Frequency,40,0.4411070644855499
30M,15500,Frequency,41,0.4217037558555603
30M,15500,Frequency,42,0.40905970335006714
30M,15500,Frequency,43,0.40056112408638
30M,15500,Frequency,44,0.397053599357605
30M,15500,Random,0,0.8809157609939575
30M,15500,Random,1,0.8772818446159363
30M,15500,Random,2,0.8855016827583313
30M,15500,Random,3,0.8694571852684021
30M,15500,Random,4,0.9003456234931946
30M,15500,Random,5,0.8708621859550476
30M,15500,Random,6,0.8459015488624573
30M,15500,Random,7,0.8828731775283813
30M,15500,Random,8,0.874930202960968
30M,15500,Random,9,0.8729785084724426
30M,15500,Random,10,0.8766388297080994
30M,15500,Random,11,0.877443790435791
30M,15500,Random,12,0.8908437490463257
30M,15500,Random,13,0.889487624168396
30M,15500,Random,14,0.8739389777183533
30M,15500,Random,15,0.8806521892547607
30M,15500,Random,16,0.8589922189712524
30M,15500,Random,17,0.8711910247802734
30M,15500,Random,18,0.870360255241394
30M,15500,Random,19,0.883892834186554
30M,15500,Random,20,0.8649615049362183
30M,15500,Random,21,0.8957352042198181
30M,15500,Random,22,0.866108238697052
30M,15500,Random,23,0.859923779964447
30M,15500,Random,24,0.8770289421081543
30M,15500,Random,25,0.8774933815002441
30M,15500,Random,26,0.8815392851829529
30M,15500,Random,27,0.8810035586357117
30M,15500,Random,28,0.8744120597839355
30M,15500,Random,29,0.8951270580291748
30M,15500,Random,30,0.8752400279045105
30M,15500,Random,31,0.8681224584579468
30M,15500,Random,32,0.8669480085372925
30M,15500,Random,33,0.888383150100708
30M,15500,Random,34,0.8950372934341431
30M,15500,Random,35,0.873034656047821
30M,15500,Random,36,0.8812087178230286
30M,15500,Random,37,0.880911648273468
30M,15500,Random,38,0.8750967979431152
30M,15500,Random,39,0.8959139585494995
30M,15500,Random,40,0.8815904855728149
30M,15500,Random,41,0.8727661967277527
30M,15500,Random,42,0.8898162245750427
30M,15500,Random,43,0.8606923818588257
30M,15500,Random,44,0.8930850625038147
30M,16000,Global,-1,202.85208129882812
30M,16000,Frequency,0,1.5669234991073608
30M,16000,Frequency,1,1.5259727239608765
30M,16000,Frequency,2,1.4869611263275146
30M,16000,Frequency,3,1.4343539476394653
30M,16000,Frequency,4,1.3806242942810059
30M,16000,Frequency,5,1.3455891609191895
30M,16000,Frequency,6,1.2970478534698486
30M,16000,Frequency,7,1.2612323760986328
30M,16000,Frequency,8,1.220613718032837
30M,16000,Frequency,9,1.1820749044418335
30M,16000,Frequency,10,1.1496292352676392
30M,16000,Frequency,11,1.1161792278289795
30M,16000,Frequency,12,1.078592300415039
30M,16000,Frequency,13,1.0473241806030273
30M,16000,Frequency,14,1.0104206800460815
30M,16000,Frequency,15,1.0011707544326782
30M,16000,Frequency,16,0.9739309549331665
30M,16000,Frequency,17,0.9461352825164795
30M,16000,Frequency,18,0.910605788230896
30M,16000,Frequency,19,0.9012947678565979
30M,16000,Frequency,20,0.8793233036994934
30M,16000,Frequency,21,0.8478274941444397
30M,16000,Frequency,22,0.8428728580474854
30M,16000,Frequency,23,0.8167200088500977
30M,16000,Frequency,24,0.7939220070838928
30M,16000,Frequency,25,0.7775315642356873
30M,16000,Frequency,26,0.7588329911231995
30M,16000,Frequency,27,0.7406004667282104
30M,16000,Frequency,28,0.7240440845489502
30M,16000,Frequency,29,0.7034918069839478
30M,16000,Frequency,30,0.6854907274246216
30M,16000,Frequency,31,0.661412239074707
30M,16000,Frequency,32,0.6482243537902832
30M,16000,Frequency,33,0.6172066330909729
30M,16000,Frequency,34,0.6000174283981323
30M,16000,Frequency,35,0.5728398561477661
30M,16000,Frequency,36,0.5509202480316162
30M,16000,Frequency,37,0.5177528858184814
