token_id,token_str,count,log_count
35198, outbreaks,299,2.4756711883244296
29327, unatt,299,2.4756711883244296
20206, Blizzard,299,2.4756711883244296
13935, betray,299,2.4756711883244296
25783, inh,299,2.4756711883244296
15850, misleading,299,2.4756711883244296
22038, Redskins,299,2.4756711883244296
41043,oras,299,2.4756711883244296
48759,orius,299,2.4756711883244296
34139, petrol,299,2.4756711883244296
48661, heroism,299,2.4756711883244296
23236, purported,299,2.4756711883244296
18070, HS,299,2.4756711883244296
27364,estation,299,2.4756711883244296
7250,TP,299,2.4756711883244296
40326,oscope,299,2.4756711883244296
35980, Sap,299,2.4756711883244296
15213, compassion,299,2.4756711883244296
33292, Miracle,299,2.4756711883244296
39547,yne,299,2.4756711883244296
32575, Scalia,299,2.4756711883244296
11650,itol,299,2.4756711883244296
42833, esche,299,2.4756711883244296
21642, Pix,299,2.4756711883244296
23655, protesting,299,2.4756711883244296
25943, hoax,299,2.4756711883244296
12110, dimin,299,2.4756711883244296
20477,rays,299,2.4756711883244296
13441,aughters,299,2.4756711883244296
42789, suggestive,299,2.4756711883244296
31497, fug,298,2.4742162640762553
10635, NE,298,2.4742162640762553
34807, stemming,298,2.4742162640762553
30940, avoids,298,2.4742162640762553
33519, technicians,298,2.4742162640762553
23557, undercover,298,2.4742162640762553
36140, temperament,298,2.4742162640762553
23910, hats,298,2.4742162640762553
26669, Vander,298,2.4742162640762553
24421,ench,298,2.4742162640762553
37683, forestry,298,2.4742162640762553
24406,bay,298,2.4742162640762553
30341, advising,298,2.4742162640762553
40351, Colombian,298,2.4742162640762553
49204, NAD,298,2.4742162640762553
49396, Kare,298,2.4742162640762553
47683, pores,298,2.4742162640762553
25601, elemental,298,2.4742162640762553
48936, emancipation,298,2.4742162640762553
15385,ensed,298,2.4742162640762553
32606, Ones,298,2.4742162640762553
19773, Mohammed,298,2.4742162640762553
44552, 356,298,2.4742162640762553
43787,entious,298,2.4742162640762553
9898, Scient,298,2.4742162640762553
10811, ther,298,2.4742162640762553
29139, Suns,298,2.4742162640762553
17887,SW,298,2.4742162640762553
32858, rods,298,2.4742162640762553
38553,oddy,298,2.4742162640762553
42611, Strawberry,298,2.4742162640762553
11804, flaw,298,2.4742162640762553
41167, Hermes,298,2.4742162640762553
34044, 236,298,2.4742162640762553
26830,AU,298,2.4742162640762553
25426, Xin,298,2.4742162640762553
46157, Igor,298,2.4742162640762553
38049,aroo,298,2.4742162640762553
36263, unrestricted,298,2.4742162640762553
42387, ostr,298,2.4742162640762553
36281,tec,298,2.4742162640762553
45585,Angelo,298,2.4742162640762553
21605, slowing,298,2.4742162640762553
17942, Qaeda,298,2.4742162640762553
29605, adaptive,297,2.4727564493172123
8007, Adv,297,2.4727564493172123
47052, Estimates,297,2.4727564493172123
24832, courtroom,297,2.4727564493172123
18402, FF,297,2.4727564493172123
36041, Butt,297,2.4727564493172123
22611, firefighters,297,2.4727564493172123
26280, thanked,297,2.4727564493172123
36969, Judgment,297,2.4727564493172123
30598, intermitt,297,2.4727564493172123
3655, liber,297,2.4727564493172123
32625, blackmail,297,2.4727564493172123
30519, Kis,297,2.4727564493172123
22163,cop,297,2.4727564493172123
18232, Issue,297,2.4727564493172123
33371, banker,297,2.4727564493172123
30732,atorium,297,2.4727564493172123
48544,gain,297,2.4727564493172123
47290, succumbed,297,2.4727564493172123
5251, Gree,297,2.4727564493172123
6816,plate,297,2.4727564493172123
21914, Trap,297,2.4727564493172123
1391, {,297,2.4727564493172123
31510, 226,297,2.4727564493172123
24005, wholesale,297,2.4727564493172123
30544, visibly,297,2.4727564493172123
48789, Bolshevik,297,2.4727564493172123
42477, Lucius,297,2.4727564493172123
23253,acet,297,2.4727564493172123
13583, Prophet,297,2.4727564493172123
22652, overweight,297,2.4727564493172123
36556, Hath,297,2.4727564493172123
29107, avail,297,2.4727564493172123
17446, Leave,297,2.4727564493172123
25821,gars,296,2.4712917110589387
29751, Bucks,296,2.4712917110589387
39538, ineligible,296,2.4712917110589387
48525, fledgling,296,2.4712917110589387
21668, Dolphins,296,2.4712917110589387
23262, Seed,296,2.4712917110589387
28247, youths,296,2.4712917110589387
49055, habitable,296,2.4712917110589387
46516,ersen,296,2.4712917110589387
48663, Aki,296,2.4712917110589387
9785, sid,296,2.4712917110589387
35351, Fifty,296,2.4712917110589387
45413, Forestry,296,2.4712917110589387
14334, vag,296,2.4712917110589387
9438,inction,296,2.4712917110589387
44331,mopolitan,296,2.4712917110589387
17915, pictured,296,2.4712917110589387
28704, fluids,296,2.4712917110589387
33488, commonplace,296,2.4712917110589387
6212,olit,296,2.4712917110589387
47151, Vaughn,296,2.4712917110589387
43091, Prohibition,296,2.4712917110589387
35423, realms,296,2.4712917110589387
12473,BE,296,2.4712917110589387
49966, chemically,296,2.4712917110589387
20431, appropriately,296,2.4712917110589387
39301, Aliens,296,2.4712917110589387
44584, Held,296,2.4712917110589387
40580, Maul,296,2.4712917110589387
42999, Dane,296,2.4712917110589387
22581, brace,296,2.4712917110589387
42898, Remem,296,2.4712917110589387
49824, Twain,296,2.4712917110589387
19602, Risk,296,2.4712917110589387
35560, az,296,2.4712917110589387
41272, Meng,296,2.4712917110589387
34763, analysed,296,2.4712917110589387
13045, pricing,296,2.4712917110589387
31527, Indie,295,2.469822015978163
35858, paralysis,295,2.469822015978163
38990, Bravo,295,2.469822015978163
35337, Lies,295,2.469822015978163
28790, pleasing,295,2.469822015978163
4298,ront,295,2.469822015978163
18110, Consumer,295,2.469822015978163
24024, illnesses,295,2.469822015978163
33284, Venom,295,2.469822015978163
46744, Burgess,295,2.469822015978163
18305, synchron,295,2.469822015978163
27804, Tribe,295,2.469822015978163
19384, investigative,295,2.469822015978163
19958, dire,295,2.469822015978163
23276, Alert,295,2.469822015978163
35102, Empires,295,2.469822015978163
12250, neighbour,295,2.469822015978163
41960, Hayward,295,2.469822015978163
37378, loneliness,295,2.469822015978163
46316, Tinker,295,2.469822015978163
3678,itute,295,2.469822015978163
48509, Hatt,295,2.469822015978163
40711, combatants,295,2.469822015978163
29791, provoke,295,2.469822015978163
38009,chal,295,2.469822015978163
8301, pic,295,2.469822015978163
21790, socio,295,2.469822015978163
40023, radios,295,2.469822015978163
40104, Crush,295,2.469822015978163
34782, IB,295,2.469822015978163
31610, thrilling,295,2.469822015978163
34317, Alto,295,2.469822015978163
45409, Bore,295,2.469822015978163
44693, minimalist,295,2.469822015978163
33735, Hindus,295,2.469822015978163
23145, lev,295,2.469822015978163
23799, TB,295,2.469822015978163
19837, lied,295,2.469822015978163
29520, ethic,295,2.469822015978163
49723,othermal,295,2.469822015978163
9411, mole,294,2.4683473304121573
32267, lieu,294,2.4683473304121573
40091, canonical,294,2.4683473304121573
28871, Suit,294,2.4683473304121573
41702, ambassadors,294,2.4683473304121573
34547, utilizes,294,2.4683473304121573
39797, preacher,294,2.4683473304121573
21308, Apocalypse,294,2.4683473304121573
22693, supplier,294,2.4683473304121573
42965, fragmentation,294,2.4683473304121573
26566, dilemma,294,2.4683473304121573
43007, impetus,294,2.4683473304121573
18509, Gn,294,2.4683473304121573
48886, Angelo,294,2.4683473304121573
40286, 309,294,2.4683473304121573
28381, cue,294,2.4683473304121573
22201, incarn,294,2.4683473304121573
27690, disgrace,294,2.4683473304121573
32136, Moody,294,2.4683473304121573
48905, crucifix,294,2.4683473304121573
36270, Activities,294,2.4683473304121573
9838, ye,294,2.4683473304121573
46875, spirited,294,2.4683473304121573
16718, Used,294,2.4683473304121573
49292, Polk,294,2.4683473304121573
26073,330,294,2.4683473304121573
32269,ogeneous,294,2.4683473304121573
8333, assign,294,2.4683473304121573
17323, Mage,294,2.4683473304121573
21145, microsc,294,2.4683473304121573
26474, photographers,294,2.4683473304121573
14428, nick,294,2.4683473304121573
38703, 277,294,2.4683473304121573
44268, mammoth,294,2.4683473304121573
48309, McCann,294,2.4683473304121573
17163,rise,294,2.4683473304121573
3185,OP,294,2.4683473304121573
24341, comfortably,294,2.4683473304121573
19910,afi,294,2.4683473304121573
16092, Dat,294,2.4683473304121573
28824, racially,294,2.4683473304121573
13600, Hispan,294,2.4683473304121573
48455,iasis,294,2.4683473304121573
30334, Lindsey,293,2.4668676203541096
28561, Labyrinth,293,2.4668676203541096
28215, condemnation,293,2.4668676203541096
37737, 266,293,2.4668676203541096
18287,erie,293,2.4668676203541096
17571, Features,293,2.4668676203541096
33683, acquisitions,293,2.4668676203541096
17586, overturn,293,2.4668676203541096
6549, surve,293,2.4668676203541096
19706, Rug,293,2.4668676203541096
45656, wavelengths,293,2.4668676203541096
19103,wed,293,2.4668676203541096
30123, 4000,293,2.4668676203541096
43391, Feet,293,2.4668676203541096
33217, murdering,293,2.4668676203541096
6346,ixt,293,2.4668676203541096
28422, superstar,293,2.4668676203541096
39976, plentiful,293,2.4668676203541096
9278,ictions,293,2.4668676203541096
27303, savage,293,2.4668676203541096
1470,raph,293,2.4668676203541096
37049, ninja,293,2.4668676203541096
43629, subjug,293,2.4668676203541096
19067, Elf,293,2.4668676203541096
49693, Pse,293,2.4668676203541096
15284, calculate,293,2.4668676203541096
15677, overlook,293,2.4668676203541096
19295, Apost,293,2.4668676203541096
35630,earances,293,2.4668676203541096
28485,afa,293,2.4668676203541096
46698, Bees,293,2.4668676203541096
28188, longevity,293,2.4668676203541096
36100, 257,293,2.4668676203541096
30985, belongings,293,2.4668676203541096
36994, patriotism,293,2.4668676203541096
25400, ASC,292,2.4653828514484184
20432, Camera,292,2.4653828514484184
48358, tert,292,2.4653828514484184
16511, pockets,292,2.4653828514484184
32973, eloqu,292,2.4653828514484184
24737, disciplinary,292,2.4653828514484184
28642, nm,292,2.4653828514484184
41621, Mandarin,292,2.4653828514484184
46132, curator,292,2.4653828514484184
38955, Psycho,292,2.4653828514484184
30811, framing,292,2.4653828514484184
47331, staffed,292,2.4653828514484184
20691, reductions,292,2.4653828514484184
26489, projectile,292,2.4653828514484184
8820, uncom,292,2.4653828514484184
21192, swear,292,2.4653828514484184
22434, Alzheimer,292,2.4653828514484184
47380, Navajo,292,2.4653828514484184
43042, Ic,292,2.4653828514484184
13674, dear,292,2.4653828514484184
34659,afer,292,2.4653828514484184
3593, frequ,292,2.4653828514484184
16394, PhD,292,2.4653828514484184
12957,last,292,2.4653828514484184
3736,ications,292,2.4653828514484184
36274,igor,292,2.4653828514484184
47157,ifled,292,2.4653828514484184
36282, foreground,292,2.4653828514484184
27769,gio,292,2.4653828514484184
15492,aky,292,2.4653828514484184
24633, Eston,292,2.4653828514484184
50070, Tammy,292,2.4653828514484184
42208, pag,292,2.4653828514484184
44211, Ingram,291,2.4638929889859074
49508, bearer,291,2.4638929889859074
30691,rals,291,2.4638929889859074
31608, doubtful,291,2.4638929889859074
19308, MT,291,2.4638929889859074
38585,iator,291,2.4638929889859074
26775, harassed,291,2.4638929889859074
32166, policeman,291,2.4638929889859074
28596, summons,291,2.4638929889859074
43397, denotes,291,2.4638929889859074
10122, undert,291,2.4638929889859074
17344, Disease,291,2.4638929889859074
24691, cries,291,2.4638929889859074
19865,asers,291,2.4638929889859074
6620,makers,291,2.4638929889859074
24989, rumor,291,2.4638929889859074
30677, mastery,291,2.4638929889859074
4565,ronic,291,2.4638929889859074
36944, compounded,291,2.4638929889859074
44532, promulg,291,2.4638929889859074
25155, cursed,291,2.4638929889859074
38358, tentative,291,2.4638929889859074
37306, Household,291,2.4638929889859074
48150, Nost,291,2.4638929889859074
33955,tto,291,2.4638929889859074
25975,igators,291,2.4638929889859074
16967, violate,291,2.4638929889859074
7512,apse,291,2.4638929889859074
15401, Budget,291,2.4638929889859074
23082, relevance,291,2.4638929889859074
25349, admissions,291,2.4638929889859074
24744,rots,291,2.4638929889859074
37704, Californ,291,2.4638929889859074
37515, plotted,291,2.4638929889859074
40027, Drawing,291,2.4638929889859074
12514,elta,291,2.4638929889859074
31461, pamph,291,2.4638929889859074
34174,arat,291,2.4638929889859074
48327, assassinate,291,2.4638929889859074
42156, nudity,291,2.4638929889859074
42465, recurrent,291,2.4638929889859074
36656, grapes,291,2.4638929889859074
14556, sooner,291,2.4638929889859074
34099, Called,291,2.4638929889859074
19326, Dian,291,2.4638929889859074
35295, Brewers,291,2.4638929889859074
26555, triggering,291,2.4638929889859074
38189,isations,290,2.462397997898956
45126, squid,290,2.462397997898956
19601, authorization,290,2.462397997898956
38938, Auditor,290,2.462397997898956
31840,allah,290,2.462397997898956
26005, embracing,290,2.462397997898956
3103,Con,290,2.462397997898956
40870, Lifetime,290,2.462397997898956
32842, radicals,290,2.462397997898956
14406,offic,290,2.462397997898956
48706, Cowboy,290,2.462397997898956
39669, Waiting,290,2.462397997898956
12222, Griff,290,2.462397997898956
7956, frag,290,2.462397997898956
35016, augment,290,2.462397997898956
37694,urbed,290,2.462397997898956
24995, extingu,290,2.462397997898956
31841, sap,290,2.462397997898956
28305, stamped,290,2.462397997898956
47983,jandro,290,2.462397997898956
42658, hairst,290,2.462397997898956
47877, ravaged,290,2.462397997898956
38936, Yoshi,290,2.462397997898956
45363, Rue,290,2.462397997898956
38107, 272,290,2.462397997898956
27145, Grimm,290,2.462397997898956
19915,cro,290,2.462397997898956
24105, dumped,290,2.462397997898956
14322, Pred,290,2.462397997898956
34437, Latter,290,2.462397997898956
38811,ucket,290,2.462397997898956
37716,aviour,290,2.462397997898956
24273, smash,290,2.462397997898956
44537, rehabilit,290,2.462397997898956
38389, Ghosts,289,2.4608978427565478
27366, Marks,289,2.4608978427565478
47110, gestation,289,2.4608978427565478
47534, Esk,289,2.4608978427565478
36677, Courtney,289,2.4608978427565478
35831, insol,289,2.4608978427565478
11569, wand,289,2.4608978427565478
32890, petitions,289,2.4608978427565478
13805, rou,289,2.4608978427565478
35014, impoverished,289,2.4608978427565478
43675, warehouses,289,2.4608978427565478
32627, scientifically,289,2.4608978427565478
31871, Brawl,289,2.4608978427565478
21035, Anything,289,2.4608978427565478
25430, primaries,289,2.4608978427565478
22033, UV,289,2.4608978427565478
21137, Israelis,289,2.4608978427565478
25849, waving,289,2.4608978427565478
44294,onga,289,2.4608978427565478
26616, Slash,289,2.4608978427565478
36721, conducts,289,2.4608978427565478
9277, arbit,289,2.4608978427565478
28867, disappearing,289,2.4608978427565478
12960, PDF,289,2.4608978427565478
29298, perme,289,2.4608978427565478
25442, Vul,289,2.4608978427565478
36999, Ezra,289,2.4608978427565478
30682, Shrine,289,2.4608978427565478
33473,bil,289,2.4608978427565478
44115, clerks,289,2.4608978427565478
34393,ilers,289,2.4608978427565478
39979,ittal,289,2.4608978427565478
46656, Trem,289,2.4608978427565478
37965, Sole,289,2.4608978427565478
26587, enforcing,289,2.4608978427565478
22191, thrive,289,2.4608978427565478
42045, enthusiastically,289,2.4608978427565478
39768, 274,289,2.4608978427565478
26226, notions,289,2.4608978427565478
36137, Artemis,289,2.4608978427565478
32097, substitution,289,2.4608978427565478
18682, fixing,289,2.4608978427565478
44395, legions,289,2.4608978427565478
25539, predicting,289,2.4608978427565478
28037, Troll,289,2.4608978427565478
21823,ouring,289,2.4608978427565478
44611, Sven,289,2.4608978427565478
35905, infuri,289,2.4608978427565478
27357, overdose,289,2.4608978427565478
45652, alluded,289,2.4608978427565478
40096,odiac,289,2.4608978427565478
35066, reflections,289,2.4608978427565478
43926, banished,289,2.4608978427565478
28514, trainers,289,2.4608978427565478
27495, elders,289,2.4608978427565478
45518, Heidi,289,2.4608978427565478
16312, Coin,288,2.459392487759231
41220, diploma,288,2.459392487759231
17925, Harm,288,2.459392487759231
19045, Growth,288,2.459392487759231
5113, fant,288,2.459392487759231
36830, elevate,288,2.459392487759231
45856, Stella,288,2.459392487759231
32158, 264,288,2.459392487759231
21695, exceeds,288,2.459392487759231
47506, Luthor,288,2.459392487759231
45756, gamb,288,2.459392487759231
45288, deserts,288,2.459392487759231
25127, seaf,288,2.459392487759231
33822, Trin,288,2.459392487759231
46246, ful,288,2.459392487759231
43264, unresolved,288,2.459392487759231
38651, BET,288,2.459392487759231
30797, monopol,288,2.459392487759231
41065, launchers,288,2.459392487759231
39630, abduction,288,2.459392487759231
43100, Springer,288,2.459392487759231
7483,ifier,288,2.459392487759231
24444, stubborn,288,2.459392487759231
27899, insulting,288,2.459392487759231
25070, disregard,288,2.459392487759231
42207, Fiona,288,2.459392487759231
28846, interpreter,288,2.459392487759231
41453, legion,288,2.459392487759231
34085, 314,288,2.459392487759231
19521, pills,288,2.459392487759231
36550, surrounds,288,2.459392487759231
48314, inquest,288,2.459392487759231
3856,Be,288,2.459392487759231
26401, forefront,288,2.459392487759231
15353,headed,288,2.459392487759231
11285, Virt,288,2.459392487759231
42575, Axel,287,2.4578818967339924
26860, gallon,287,2.4578818967339924
20816, Archive,287,2.4578818967339924
27403, Vader,287,2.4578818967339924
35154, Adults,287,2.4578818967339924
6042,life,287,2.4578818967339924
13682, mortgage,287,2.4578818967339924
48552, postage,287,2.4578818967339924
32253, accelerating,287,2.4578818967339924
42910,wrote,287,2.4578818967339924
27327, HC,287,2.4578818967339924
41849, Protoss,287,2.4578818967339924
42774, extinguished,287,2.4578818967339924
30048, Administrative,287,2.4578818967339924
39958, sanitation,287,2.4578818967339924
19106,shadow,287,2.4578818967339924
32300, ICC,287,2.4578818967339924
21144, helpless,287,2.4578818967339924
34265, avenues,287,2.4578818967339924
7281, Follow,287,2.4578818967339924
36333, Lounge,287,2.4578818967339924
29295, Miner,287,2.4578818967339924
27631, Pros,287,2.4578818967339924
26246, pity,287,2.4578818967339924
37745, Hof,287,2.4578818967339924
20861, trivial,287,2.4578818967339924
24764,onds,287,2.4578818967339924
14441, wrap,287,2.4578818967339924
21925, biased,287,2.4578818967339924
10440,cular,287,2.4578818967339924
47977, Samson,287,2.4578818967339924
4815,oyal,287,2.4578818967339924
40601, Psal,287,2.4578818967339924
9975, tonight,287,2.4578818967339924
40050, Fault,287,2.4578818967339924
20983, lending,287,2.4578818967339924
34074, situ,287,2.4578818967339924
32645, doctrines,287,2.4578818967339924
48334, Harrington,287,2.4578818967339924
19753,rys,287,2.4578818967339924
26109, Hz,287,2.4578818967339924
20200, fortunate,287,2.4578818967339924
15527, Termin,287,2.4578818967339924
27952, spices,287,2.4578818967339924
32079, Magnet,287,2.4578818967339924
28476, Vital,287,2.4578818967339924
44467, Kristen,287,2.4578818967339924
38830, Boise,287,2.4578818967339924
35287, defiance,286,2.456366033129043
4456, circum,286,2.456366033129043
35104, oy,286,2.456366033129043
44876, proto,286,2.456366033129043
46052,aeus,286,2.456366033129043
35457, tackled,286,2.456366033129043
22867, partnerships,286,2.456366033129043
31482, Qin,286,2.456366033129043
36988, Bust,286,2.456366033129043
26330, recol,286,2.456366033129043
20109, ignorant,286,2.456366033129043
29624, Forget,286,2.456366033129043
21690, Pie,286,2.456366033129043
21460, Burning,286,2.456366033129043
22743,Fix,286,2.456366033129043
36959, 425,286,2.456366033129043
38134, Marlins,286,2.456366033129043
41562, unearthed,286,2.456366033129043
16398, drown,286,2.456366033129043
924,ince,286,2.456366033129043
39561, Achilles,286,2.456366033129043
30224,rail,286,2.456366033129043
36082, Quarterly,286,2.456366033129043
36627, fellows,286,2.456366033129043
45075, conserve,286,2.456366033129043
10886,urities,286,2.456366033129043
37212, Cic,286,2.456366033129043
11456,antom,286,2.456366033129043
34596, friendships,286,2.456366033129043
40604, inaccessible,286,2.456366033129043
39049, Communists,286,2.456366033129043
20272,arus,286,2.456366033129043
41170, Morph,286,2.456366033129043
20553, MK,286,2.456366033129043
48116, bilingual,286,2.456366033129043
45946, chronological,286,2.456366033129043
28858, cynical,286,2.456366033129043
13931, RAM,286,2.456366033129043
35259, Bundy,286,2.456366033129043
40643, 415,286,2.456366033129043
37161,ophile,286,2.456366033129043
32758, boasted,285,2.45484486000851
33825, SSH,285,2.45484486000851
31372, Krish,285,2.45484486000851
40446, reforming,285,2.45484486000851
21551, bitch,285,2.45484486000851
31183,affer,285,2.45484486000851
36678, 268,285,2.45484486000851
38102, specials,285,2.45484486000851
4945,orage,285,2.45484486000851
22398,icans,285,2.45484486000851
30232, neurological,285,2.45484486000851
23669, borrowing,285,2.45484486000851
10223,pace,285,2.45484486000851
28578, Overview,285,2.45484486000851
30022, Soy,285,2.45484486000851
12678, Status,285,2.45484486000851
39180, explor,285,2.45484486000851
46043, Marino,285,2.45484486000851
35800, freeing,285,2.45484486000851
14682, shook,285,2.45484486000851
48423,itchie,285,2.45484486000851
38533, incapac,285,2.45484486000851
10847, Hawai,285,2.45484486000851
28959, evapor,285,2.45484486000851
35371, Gon,285,2.45484486000851
17690, shootings,285,2.45484486000851
32390, Emmanuel,285,2.45484486000851
38838, floral,285,2.45484486000851
19193, Platform,285,2.45484486000851
43716,itans,285,2.45484486000851
17599, Qur,285,2.45484486000851
45625, provoking,285,2.45484486000851
19257,orie,285,2.45484486000851
22870, splash,285,2.45484486000851
5595, •,285,2.45484486000851
32266, Citadel,285,2.45484486000851
47169, Gilmore,285,2.45484486000851
40080,ilated,285,2.45484486000851
49173,arie,285,2.45484486000851
11156, assemb,285,2.45484486000851
6375, OR,285,2.45484486000851
31363, unrealistic,285,2.45484486000851
49808, Mellon,284,2.4533183400470375
21213, beard,284,2.4533183400470375
45118, overtly,284,2.4533183400470375
10131, provider,284,2.4533183400470375
44000, illustrating,284,2.4533183400470375
44846, investigates,284,2.4533183400470375
11720,assy,284,2.4533183400470375
22205, BT,284,2.4533183400470375
35023, Ded,284,2.4533183400470375
39257, championed,284,2.4533183400470375
36921,aturation,284,2.4533183400470375
28777, obedience,284,2.4533183400470375
30973,obar,284,2.4533183400470375
25290, WS,284,2.4533183400470375
34863, blending,284,2.4533183400470375
28570, Axe,284,2.4533183400470375
12398,chell,284,2.4533183400470375
17623, terrifying,284,2.4533183400470375
43050, Bray,284,2.4533183400470375
20009, sway,284,2.4533183400470375
28195, militias,284,2.4533183400470375
43967,emi,284,2.4533183400470375
14455, dispar,284,2.4533183400470375
36763, Deutsche,284,2.4533183400470375
38552, Vald,284,2.4533183400470375
24130,hon,284,2.4533183400470375
13033,points,284,2.4533183400470375
17954, Ori,284,2.4533183400470375
21883, privat,284,2.4533183400470375
33286,ublished,284,2.4533183400470375
46915, Nebula,284,2.4533183400470375
27737, sunny,284,2.4533183400470375
27661, mapped,284,2.4533183400470375
40638, sarc,284,2.4533183400470375
22847, specialty,284,2.4533183400470375
12791, inequality,284,2.4533183400470375
46991, Kaufman,284,2.4533183400470375
35592, 311,284,2.4533183400470375
29648, subdivision,284,2.4533183400470375
14609, Zombie,284,2.4533183400470375
28979, textbook,284,2.4533183400470375
1609, occ,284,2.4533183400470375
32376, soaring,284,2.4533183400470375
19357, Poison,284,2.4533183400470375
38773, Colour,284,2.4533183400470375
12658, fru,284,2.4533183400470375
49175, Sack,284,2.4533183400470375
26307, contexts,284,2.4533183400470375
24397, Knicks,284,2.4533183400470375
20244, CBC,284,2.4533183400470375
50117, Wally,284,2.4533183400470375
31040, Cyn,283,2.45178643552429
25789, Ced,283,2.45178643552429
17646, economist,283,2.45178643552429
41123, Gim,283,2.45178643552429
26322, solemn,283,2.45178643552429
44081, kh,283,2.45178643552429
49462, Grimes,283,2.45178643552429
7944,enth,283,2.45178643552429
46965,lik,283,2.45178643552429
35406,iru,283,2.45178643552429
33720, intrigued,283,2.45178643552429
47856, bedrock,283,2.45178643552429
47313, displeasure,283,2.45178643552429
22159, jailed,283,2.45178643552429
35106, CAS,283,2.45178643552429
27761,cards,283,2.45178643552429
11415, Syd,283,2.45178643552429
32829,owell,283,2.45178643552429
20725, investigator,283,2.45178643552429
33263,uku,283,2.45178643552429
24139, uniquely,283,2.45178643552429
26877, societal,283,2.45178643552429
35731, traitor,283,2.45178643552429
34589,jee,283,2.45178643552429
15776,anium,283,2.45178643552429
19443, Coffee,283,2.45178643552429
7592,lation,283,2.45178643552429
26239,thus,283,2.45178643552429
35121, insurgency,283,2.45178643552429
18541, Souls,283,2.45178643552429
13070, MO,283,2.45178643552429
44799, colourful,283,2.45178643552429
47711, paving,283,2.45178643552429
18572, worries,283,2.45178643552429
34181, Oblivion,283,2.45178643552429
25874, glyph,283,2.45178643552429
32647, 315,283,2.45178643552429
46584, Vanity,283,2.45178643552429
18327, subscribers,283,2.45178643552429
15954, Chap,283,2.45178643552429
45102, unprepared,283,2.45178643552429
15610,Cap,283,2.45178643552429
37185, pods,283,2.45178643552429
18877, answering,282,2.450249108319361
42139, locating,282,2.450249108319361
24538, celebrates,282,2.450249108319361
43017, resorts,282,2.450249108319361
22895, expenditures,282,2.450249108319361
31544, Perse,282,2.450249108319361
27545, Aus,282,2.450249108319361
32171, cath,282,2.450249108319361
16661,inis,282,2.450249108319361
47820, Jordanian,282,2.450249108319361
9680,ifice,282,2.450249108319361
45881, 475,282,2.450249108319361
18959, ain,282,2.450249108319361
46295, Chandra,282,2.450249108319361
36813,chlor,282,2.450249108319361
42664, polio,282,2.450249108319361
42328, Papa,282,2.450249108319361
28810, discrete,282,2.450249108319361
29227, flashes,282,2.450249108319361
22822, ADHD,282,2.450249108319361
45822, Cortana,282,2.450249108319361
26356, weighted,282,2.450249108319361
34138, advises,282,2.450249108319361
23662, pretending,282,2.450249108319361
35205, Fare,282,2.450249108319361
38654,itates,282,2.450249108319361
35165, Witnesses,282,2.450249108319361
9421, vert,282,2.450249108319361
32902, engages,282,2.450249108319361
34838, Heads,282,2.450249108319361
9649,rooms,282,2.450249108319361
11951, Hig,282,2.450249108319361
42522,iscopal,282,2.450249108319361
39983, perennial,282,2.450249108319361
20822, foes,282,2.450249108319361
45222, classmate,282,2.450249108319361
39560, Bryce,282,2.450249108319361
253,�,282,2.450249108319361
45725, violet,282,2.450249108319361
3171,cies,281,2.44870631990508
36631, mediated,281,2.44870631990508
35025,pelling,281,2.44870631990508
22575, cows,281,2.44870631990508
36638, dich,281,2.44870631990508
45132, Tacoma,281,2.44870631990508
50196, volleyball,281,2.44870631990508
21437, payload,281,2.44870631990508
42737,arov,281,2.44870631990508
39644, Steph,281,2.44870631990508
6344,road,281,2.44870631990508
27000, microwave,281,2.44870631990508
50100, Ratt,281,2.44870631990508
35808,ibrarian,281,2.44870631990508
44226,edar,281,2.44870631990508
20536, thrilled,281,2.44870631990508
49416, Loft,281,2.44870631990508
47378,forts,281,2.44870631990508
48851, interstellar,281,2.44870631990508
41204,undo,281,2.44870631990508
41799,pps,281,2.44870631990508
32760, Manufacturing,281,2.44870631990508
2362, Sept,281,2.44870631990508
28164, carcin,281,2.44870631990508
26658, Ways,281,2.44870631990508
41516, Atmospheric,281,2.44870631990508
32285, inspir,281,2.44870631990508
47675,oubt,281,2.44870631990508
4520,vant,281,2.44870631990508
39343, antics,281,2.44870631990508
22146, pert,281,2.44870631990508
44638, imitate,281,2.44870631990508
25953, Wolves,281,2.44870631990508
16984, Tool,281,2.44870631990508
14146,inging,281,2.44870631990508
8926, furn,280,2.4471580313422194
23517, Paste,280,2.4471580313422194
32731, Incident,280,2.4471580313422194
31138, chanting,280,2.4471580313422194
26077, cardiac,280,2.4471580313422194
17935,listed,280,2.4471580313422194
23270, Partnership,280,2.4471580313422194
6913, Orig,280,2.4471580313422194
28389, addictive,280,2.4471580313422194
31853, barric,280,2.4471580313422194
12310,SM,280,2.4471580313422194
9977, FL,280,2.4471580313422194
42671, 435,280,2.4471580313422194
35010, simplistic,280,2.4471580313422194
16242,structed,280,2.4471580313422194
36438, overcoming,280,2.4471580313422194
35322, futile,280,2.4471580313422194
40525, assembling,280,2.4471580313422194
2784, consum,280,2.4471580313422194
30902, noteworthy,280,2.4471580313422194
30154, wre,280,2.4471580313422194
47832, Fug,280,2.4471580313422194
22805,finder,280,2.4471580313422194
19540, coff,280,2.4471580313422194
33667, instructors,280,2.4471580313422194
19728, UFO,280,2.4471580313422194
36038,oodoo,280,2.4471580313422194
